,VehId,subtrajetoria,pares,grid_origem,grid_final,turno,Quantidade de Rotas Contadas,Quantidade de Rotas Contadas - Turno
72,155,155_subtraj_93,77480_70273,77480,70273,Evening,5,1
73,155,155_subtraj_98,77480_72807,77480,72807,Early morning,4,2
74,181,181_subtraj_1,66449_66051,66449,66051,Morning,2,1
75,181,181_subtraj_10,66449_75312,66449,75312,Evening,29,9
76,181,181_subtraj_105,66449_75312,66449,75312,Afternoon,29,11
77,181,181_subtraj_109,66449_75312,66449,75312,Afternoon,29,11
78,181,181_subtraj_110,66449_75312,66449,75312,Morning,29,5
79,181,181_subtraj_111,64033_66449,64033,66449,Early morning,2,1
80,181,181_subtraj_113,66449_75312,66449,75312,Evening,29,9
81,181,181_subtraj_114,66449_75312,66449,75312,Afternoon,29,11
82,181,181_subtraj_117,66449_75312,66449,75312,Evening,29,9
83,181,181_subtraj_118,75312_66449,75312,66449,Early morning,12,5
84,181,181_subtraj_119,66449_75312,66449,75312,Early morning,29,4
85,181,181_subtraj_120,66449_73732,66449,73732,Early morning,2,1
86,181,181_subtraj_121,66448_75312,66448,75312,Afternoon,2,2
87,181,181_subtraj_123,75312_66449,75312,66449,Morning,12,3
88,181,181_subtraj_124,66449_75312,66449,75312,Afternoon,29,11
89,181,181_subtraj_125,75736_66449,75736,66449,Evening,8,2
90,181,181_subtraj_126,66449_74887,66449,74887,Afternoon,2,1
91,181,181_subtraj_127,75737_66449,75737,66449,Afternoon,5,2
92,181,181_subtraj_13,68169_64033,68169,64033,Afternoon,2,2
93,181,181_subtraj_130,66448_75312,66448,75312,Afternoon,2,2
94,181,181_subtraj_131,75312_66869,75312,66869,Afternoon,2,1
95,181,181_subtraj_132,66449_75312,66449,75312,Evening,29,9
96,181,181_subtraj_135,75312_66449,75312,66449,Early morning,12,5
97,181,181_subtraj_137,66449_75312,66449,75312,Morning,29,5
98,181,181_subtraj_139,66940_66449,66940,66449,Afternoon,4,2
99,181,181_subtraj_140,66449_64033,66449,64033,Afternoon,5,2
100,181,181_subtraj_141,66449_75312,66449,75312,Afternoon,29,11
101,181,181_subtraj_143,66030_75312,66030,75312,Early morning,7,2
102,181,181_subtraj_144,75312_66449,75312,66449,Evening,12,4
103,181,181_subtraj_146,66030_75312,66030,75312,Morning,7,2
104,181,181_subtraj_147,75737_66449,75737,66449,Afternoon,5,2
105,181,181_subtraj_148,66449_75312,66449,75312,Evening,29,9
106,181,181_subtraj_151,75312_66449,75312,66449,Evening,12,4
107,181,181_subtraj_155,75736_66449,75736,66449,Afternoon,8,1
108,181,181_subtraj_156,75312_66449,75312,66449,Evening,12,4
109,181,181_subtraj_157,66030_75312,66030,75312,Morning,7,2
110,181,181_subtraj_158,75312_66449,75312,66449,Early morning,12,5
111,181,181_subtraj_16,75312_66449,75312,66449,Early morning,12,5
112,181,181_subtraj_161,66449_75312,66449,75312,Afternoon,29,11
113,181,181_subtraj_162,75736_66449,75736,66449,Evening,8,2
114,181,181_subtraj_163,59764_56877,59764,56877,Morning,2,1
115,181,181_subtraj_166,66052_68168,66052,68168,Morning,3,1
116,181,181_subtraj_17,66449_75312,66449,75312,Evening,29,9
117,181,181_subtraj_172,66030_75312,66030,75312,Afternoon,7,2
118,181,181_subtraj_175,75313_66449,75313,66449,Morning,4,1
119,181,181_subtraj_178,66940_66449,66940,66449,Afternoon,4,2
120,181,181_subtraj_179,66449_66050,66449,66050,Evening,2,1
121,181,181_subtraj_18,66449_75312,66449,75312,Afternoon,29,11
122,181,181_subtraj_181,66449_68168,66449,68168,Morning,4,3
123,181,181_subtraj_183,66449_64033,66449,64033,Early morning,5,1
124,181,181_subtraj_185,66449_74887,66449,74887,Morning,2,1
125,181,181_subtraj_186,77130_66449,77130,66449,Afternoon,3,1
126,181,181_subtraj_189,66449_75312,66449,75312,Evening,29,9
127,181,181_subtraj_190,59764_56877,59764,56877,Early morning,2,1
128,181,181_subtraj_192,66940_78354,66940,78354,Morning,2,1
129,181,181_subtraj_193,75736_66449,75736,66449,Morning,8,5
130,181,181_subtraj_196,66449_66050,66449,66050,Early morning,2,1
131,181,181_subtraj_197,66052_68168,66052,68168,Early morning,3,1
132,181,181_subtraj_198,68169_73732,68169,73732,Early morning,2,1
133,181,181_subtraj_20,66449_75312,66449,75312,Early morning,29,4
134,181,181_subtraj_201,66940_66449,66940,66449,Early morning,4,1
135,181,181_subtraj_202,66449_75312,66449,75312,Early morning,29,4
136,181,181_subtraj_203,77130_66449,77130,66449,Early morning,3,2
137,181,181_subtraj_205,75312_66869,75312,66869,Evening,2,1
138,181,181_subtraj_206,66030_75312,66030,75312,Evening,7,1
139,181,181_subtraj_207,77130_66449,77130,66449,Early morning,3,2
140,181,181_subtraj_208,66030_66050,66030,66050,Morning,2,2
141,181,181_subtraj_21,75737_66449,75737,66449,Morning,5,2
142,181,181_subtraj_212,75312_66449,75312,66449,Morning,12,3
143,181,181_subtraj_214,56878_52769,56878,52769,Evening,2,1
144,181,181_subtraj_217,66940_78354,66940,78354,Afternoon,2,1
145,181,181_subtraj_220,75313_66449,75313,66449,Evening,4,2
146,181,181_subtraj_223,66449_75312,66449,75312,Morning,29,5
147,181,181_subtraj_224,66449_75312,66449,75312,Afternoon,29,11
148,181,181_subtraj_225,75312_66449,75312,66449,Early morning,12,5
149,181,181_subtraj_226,66030_75312,66030,75312,Early morning,7,2
150,181,181_subtraj_227,66030_75312,66030,75312,Afternoon,7,2
151,181,181_subtraj_24,66449_68168,66449,68168,Morning,4,3
152,181,181_subtraj_28,66449_68168,66449,68168,Afternoon,4,1
153,181,181_subtraj_3,66449_75312,66449,75312,Evening,29,9
154,181,181_subtraj_30,64033_66449,64033,66449,Afternoon,2,1
155,181,181_subtraj_41,66449_64033,66449,64033,Morning,5,2
156,181,181_subtraj_42,66449_64033,66449,64033,Afternoon,5,2
157,181,181_subtraj_43,66030_66050,66030,66050,Morning,2,2
158,181,181_subtraj_47,66449_68168,66449,68168,Morning,4,3
159,181,181_subtraj_48,68169_64033,68169,64033,Afternoon,2,2
160,181,181_subtraj_5,56878_52769,56878,52769,Morning,2,1
161,181,181_subtraj_50,66940_66449,66940,66449,Morning,4,1
162,181,181_subtraj_51,66030_74887,66030,74887,Afternoon,3,2
163,181,181_subtraj_54,75737_66449,75737,66449,Early morning,5,1
164,181,181_subtraj_56,66030_74887,66030,74887,Early morning,3,1
165,181,181_subtraj_57,75736_66449,75736,66449,Morning,8,5
166,181,181_subtraj_58,75312_66449,75312,66449,Morning,12,3
167,181,181_subtraj_59,66449_75312,66449,75312,Morning,29,5
168,181,181_subtraj_60,75736_66449,75736,66449,Morning,8,5
169,181,181_subtraj_61,66449_66051,66449,66051,Afternoon,2,1
170,181,181_subtraj_62,66052_68168,66052,68168,Afternoon,3,1
171,181,181_subtraj_66,66449_64033,66449,64033,Morning,5,2
172,181,181_subtraj_67,75313_66449,75313,66449,Early morning,4,1
173,181,181_subtraj_7,66449_75312,66449,75312,Afternoon,29,11
174,181,181_subtraj_74,68169_73732,68169,73732,Afternoon,2,1
175,181,181_subtraj_77,75736_66449,75736,66449,Morning,8,5
176,181,181_subtraj_78,66449_75312,66449,75312,Early morning,29,4
177,181,181_subtraj_80,66449_75312,66449,75312,Evening,29,9
178,181,181_subtraj_84,66449_75312,66449,75312,Afternoon,29,11
179,181,181_subtraj_85,75313_66449,75313,66449,Evening,4,2
180,181,181_subtraj_86,66449_73732,66449,73732,Evening,2,1
181,181,181_subtraj_9,75737_66449,75737,66449,Morning,5,2
182,181,181_subtraj_91,75736_66449,75736,66449,Morning,8,5
183,181,181_subtraj_94,66449_75312,66449,75312,Afternoon,29,11
184,181,181_subtraj_96,66030_74887,66030,74887,Afternoon,3,2
185,181,181_subtraj_97,75312_66449,75312,66449,Evening,12,4
186,181,181_subtraj_98,66449_75312,66449,75312,Morning,29,5
187,185,185_subtraj_1,69505_76279,69505,76279,Morning,4,1
188,185,185_subtraj_100,76705_64463,76705,64463,Morning,2,2
189,185,185_subtraj_101,69505_76704,69505,76704,Afternoon,25,9
190,185,185_subtraj_102,76705_69505,76705,69505,Afternoon,6,2
191,185,185_subtraj_103,69505_78354,69505,78354,Evening,22,6
192,185,185_subtraj_106,60656_69505,60656,69505,Afternoon,2,1
193,185,185_subtraj_107,69505_78354,69505,78354,Early morning,22,5
194,185,185_subtraj_108,69505_76704,69505,76704,Evening,25,5
195,185,185_subtraj_11,69505_77928,69505,77928,Afternoon,4,2
196,185,185_subtraj_110,69505_78354,69505,78354,Early morning,22,5
197,185,185_subtraj_111,78354_69505,78354,69505,Early morning,10,2
198,185,185_subtraj_113,69505_78354,69505,78354,Evening,22,6
199,185,185_subtraj_115,69505_76704,69505,76704,Evening,25,5
200,185,185_subtraj_116,69505_76704,69505,76704,Afternoon,25,9
201,185,185_subtraj_117,78354_69504,78354,69504,Afternoon,2,1
202,185,185_subtraj_12,77130_69516,77130,69516,Early morning,2,1
203,185,185_subtraj_122,69505_76704,69505,76704,Afternoon,25,9
204,185,185_subtraj_123,69505_78354,69505,78354,Afternoon,22,4
205,185,185_subtraj_124,78354_69505,78354,69505,Evening,10,3
206,185,185_subtraj_125,69505_78354,69505,78354,Evening,22,6
207,185,185_subtraj_127,69505_78354,69505,78354,Morning,22,7
208,185,185_subtraj_130,62792_66990,62792,66990,Afternoon,4,2
209,185,185_subtraj_133,69505_76704,69505,76704,Morning,25,8
210,185,185_subtraj_134,76705_69926,76705,69926,Evening,5,2
211,185,185_subtraj_136,69505_78354,69505,78354,Evening,22,6
212,185,185_subtraj_138,69505_78354,69505,78354,Early morning,22,5
213,185,185_subtraj_139,78354_69926,78354,69926,Early morning,5,2
214,185,185_subtraj_14,78354_69505,78354,69505,Morning,10,3
215,185,185_subtraj_141,69505_78354,69505,78354,Early morning,22,5
216,185,185_subtraj_145,69505_78354,69505,78354,Morning,22,7
217,185,185_subtraj_146,69505_76704,69505,76704,Morning,25,8
218,185,185_subtraj_148,69505_76704,69505,76704,Afternoon,25,9
219,185,185_subtraj_149,76705_69505,76705,69505,Afternoon,6,2
220,185,185_subtraj_151,69505_76704,69505,76704,Morning,25,8
221,185,185_subtraj_158,69505_76704,69505,76704,Evening,25,5
222,185,185_subtraj_160,60656_69505,60656,69505,Morning,2,1
223,185,185_subtraj_162,69505_78354,69505,78354,Early morning,22,5
224,185,185_subtraj_163,78354_69926,78354,69926,Early morning,5,2
225,185,185_subtraj_165,78354_69505,78354,69505,Evening,10,3
226,185,185_subtraj_169,69505_76704,69505,76704,Morning,25,8
227,185,185_subtraj_175,76705_69926,76705,69926,Afternoon,5,1
228,185,185_subtraj_177,76705_69926,76705,69926,Early morning,5,1
229,185,185_subtraj_178,69505_78354,69505,78354,Morning,22,7
230,185,185_subtraj_179,78354_69505,78354,69505,Morning,10,3
231,185,185_subtraj_180,69505_77928,69505,77928,Evening,4,1
232,185,185_subtraj_182,62792_66990,62792,66990,Early morning,4,2
233,185,185_subtraj_186,69505_78354,69505,78354,Evening,22,6
234,185,185_subtraj_190,76705_69505,76705,69505,Evening,6,2
235,185,185_subtraj_191,78354_69926,78354,69926,Morning,5,1
236,185,185_subtraj_193,62792_66990,62792,66990,Early morning,4,2
237,185,185_subtraj_196,69505_76704,69505,76704,Early morning,25,3
238,185,185_subtraj_197,20542_69505,20542,69505,Afternoon,2,1
239,185,185_subtraj_200,20542_69505,20542,69505,Evening,2,1
240,185,185_subtraj_203,78354_69505,78354,69505,Early morning,10,2
241,185,185_subtraj_205,77130_69926,77130,69926,Afternoon,2,2
242,185,185_subtraj_209,78354_69505,78354,69505,Morning,10,3
243,185,185_subtraj_22,62792_66990,62792,66990,Afternoon,4,2
244,185,185_subtraj_23,76705_69505,76705,69505,Evening,6,2
245,185,185_subtraj_24,69505_76704,69505,76704,Afternoon,25,9
246,185,185_subtraj_27,69505_76704,69505,76704,Evening,25,5
247,185,185_subtraj_29,69505_78354,69505,78354,Afternoon,22,4
248,185,185_subtraj_30,78354_69926,78354,69926,Evening,5,2
249,185,185_subtraj_31,69505_76279,69505,76279,Early morning,4,1
250,185,185_subtraj_32,76705_64463,76705,64463,Morning,2,2
251,185,185_subtraj_33,78354_69505,78354,69505,Afternoon,10,2
252,185,185_subtraj_35,69505_78354,69505,78354,Afternoon,22,4
253,185,185_subtraj_36,76705_69505,76705,69505,Early morning,6,2
254,185,185_subtraj_37,69505_76704,69505,76704,Morning,25,8
255,185,185_subtraj_39,69505_76704,69505,76704,Afternoon,25,9
256,185,185_subtraj_40,78354_69925,78354,69925,Early morning,3,1
257,185,185_subtraj_42,77130_69516,77130,69516,Evening,2,1
258,185,185_subtraj_5,69505_76279,69505,76279,Evening,4,1
259,185,185_subtraj_50,69505_78354,69505,78354,Morning,22,7
260,185,185_subtraj_51,78354_69926,78354,69926,Evening,5,2
261,185,185_subtraj_54,69505_78354,69505,78354,Morning,22,7
262,185,185_subtraj_58,78354_69505,78354,69505,Afternoon,10,2
263,185,185_subtraj_59,69505_77928,69505,77928,Morning,4,1
264,185,185_subtraj_6,78354_69925,78354,69925,Afternoon,3,1
265,185,185_subtraj_60,69505_77928,69505,77928,Afternoon,4,2
266,185,185_subtraj_61,78354_69505,78354,69505,Evening,10,3
267,185,185_subtraj_63,69505_78354,69505,78354,Morning,22,7
268,185,185_subtraj_66,69505_76704,69505,76704,Morning,25,8
269,185,185_subtraj_67,76705_69926,76705,69926,Evening,5,2
270,185,185_subtraj_69,69505_76704,69505,76704,Morning,25,8
271,185,185_subtraj_73,69505_76704,69505,76704,Afternoon,25,9
272,185,185_subtraj_75,76705_69505,76705,69505,Early morning,6,2
273,185,185_subtraj_77,78354_69925,78354,69925,Morning,3,1
274,185,185_subtraj_78,69505_76704,69505,76704,Afternoon,25,9
275,185,185_subtraj_8,78354_69504,78354,69504,Morning,2,1
276,185,185_subtraj_82,69505_76279,69505,76279,Afternoon,4,1
277,185,185_subtraj_83,69505_76704,69505,76704,Early morning,25,3
278,185,185_subtraj_85,69505_76704,69505,76704,Afternoon,25,9
279,185,185_subtraj_86,76705_69926,76705,69926,Morning,5,1
280,185,185_subtraj_87,69505_78354,69505,78354,Morning,22,7
281,185,185_subtraj_90,69505_78354,69505,78354,Evening,22,6
282,185,185_subtraj_91,69505_78354,69505,78354,Afternoon,22,4
283,185,185_subtraj_95,69505_76704,69505,76704,Evening,25,5
284,185,185_subtraj_96,69505_76704,69505,76704,Morning,25,8
285,185,185_subtraj_97,77130_69926,77130,69926,Afternoon,2,2
286,185,185_subtraj_99,69505_76704,69505,76704,Early morning,25,3
287,223,223_subtraj_10,35231_42530,35231,42530,Morning,2,1
288,223,223_subtraj_100,30421_42530,30421,42530,Afternoon,30,6
289,223,223_subtraj_101,38465_30027,38465,30027,Evening,2,1
290,223,223_subtraj_102,30422_42530,30422,42530,Early morning,23,9
291,223,223_subtraj_103,30422_37655,30422,37655,Early morning,3,2
292,223,223_subtraj_105,30421_42529,30421,42529,Afternoon,12,5
293,223,223_subtraj_107,30422_42530,30422,42530,Early morning,23,9
294,223,223_subtraj_108,40088_30422,40088,30422,Evening,4,2
295,223,223_subtraj_109,30421_42530,30421,42530,Afternoon,30,6
296,223,223_subtraj_11,36443_30422,36443,30422,Early morning,5,2
297,223,223_subtraj_110,30421_42530,30421,42530,Early morning,30,10
298,223,223_subtraj_111,34024_30422,34024,30422,Early morning,2,1
299,223,223_subtraj_112,30422_42529,30422,42529,Early morning,17,5
300,223,223_subtraj_113,30421_42123,30421,42123,Afternoon,2,1
301,223,223_subtraj_114,30421_34023,30421,34023,Evening,9,2
302,223,223_subtraj_115,30421_42529,30421,42529,Evening,12,3
303,223,223_subtraj_12,30421_42530,30421,42530,Early morning,30,10
304,223,223_subtraj_120,30421_42530,30421,42530,Early morning,30,10
305,223,223_subtraj_121,30422_42530,30422,42530,Morning,23,4
306,223,223_subtraj_122,30421_42530,30421,42530,Evening,30,3
307,223,223_subtraj_123,30422_42530,30422,42530,Morning,23,4
308,223,223_subtraj_124,30421_42530,30421,42530,Afternoon,30,6
309,223,223_subtraj_125,30421_42530,30421,42530,Morning,30,11
310,223,223_subtraj_126,30422_42530,30422,42530,Afternoon,23,7
311,223,223_subtraj_127,30421_42530,30421,42530,Morning,30,11
312,223,223_subtraj_129,30421_34023,30421,34023,Early morning,9,2
313,223,223_subtraj_131,35231_42529,35231,42529,Afternoon,3,1
314,223,223_subtraj_132,30422_42529,30422,42529,Evening,17,4
315,223,223_subtraj_133,30422_42530,30422,42530,Evening,23,3
316,223,223_subtraj_134,30422_42529,30422,42529,Morning,17,4
317,223,223_subtraj_135,30421_42529,30421,42529,Afternoon,12,5
318,223,223_subtraj_136,30421_42530,30421,42530,Early morning,30,10
319,223,223_subtraj_139,30421_34023,30421,34023,Morning,9,2
320,223,223_subtraj_14,30421_42530,30421,42530,Morning,30,11
321,223,223_subtraj_142,30422_42122,30422,42122,Afternoon,4,3
322,223,223_subtraj_143,30421_42530,30421,42530,Early morning,30,10
323,223,223_subtraj_144,38465_30422,38465,30422,Afternoon,3,1
324,223,223_subtraj_146,30422_42530,30422,42530,Early morning,23,9
325,223,223_subtraj_147,30422_42529,30422,42529,Evening,17,4
326,223,223_subtraj_148,30421_34023,30421,34023,Afternoon,9,3
327,223,223_subtraj_150,30027_42530,30027,42530,Morning,3,2
328,223,223_subtraj_153,30422_42529,30422,42529,Morning,17,4
329,223,223_subtraj_154,30422_42530,30422,42530,Evening,23,3
330,223,223_subtraj_155,30421_42530,30421,42530,Evening,30,3
331,223,223_subtraj_156,30421_42529,30421,42529,Early morning,12,4
332,223,223_subtraj_159,30422_42529,30422,42529,Early morning,17,5
333,223,223_subtraj_160,30422_42530,30422,42530,Early morning,23,9
334,223,223_subtraj_161,34023_30422,34023,30422,Early morning,4,1
335,223,223_subtraj_162,30421_42530,30421,42530,Early morning,30,10
336,223,223_subtraj_163,42530_30422,42530,30422,Morning,5,3
337,223,223_subtraj_168,30422_42529,30422,42529,Evening,17,4
338,223,223_subtraj_170,30422_37655,30422,37655,Early morning,3,2
339,223,223_subtraj_173,40088_30422,40088,30422,Afternoon,4,1
340,223,223_subtraj_174,30422_42530,30422,42530,Early morning,23,9
341,223,223_subtraj_175,30422_42530,30422,42530,Evening,23,3
342,223,223_subtraj_176,42530_38871,42530,38871,Early morning,2,1
343,223,223_subtraj_177,38465_30422,38465,30422,Early morning,3,2
344,223,223_subtraj_178,30421_42530,30421,42530,Morning,30,11
345,223,223_subtraj_179,34024_30422,34024,30422,Afternoon,2,1
346,223,223_subtraj_18,30421_42530,30421,42530,Morning,30,11
347,223,223_subtraj_180,34023_30422,34023,30422,Afternoon,4,1
348,223,223_subtraj_181,42530_30422,42530,30422,Morning,5,3
349,223,223_subtraj_182,30421_42530,30421,42530,Morning,30,11
350,223,223_subtraj_183,30422_42529,30422,42529,Evening,17,4
351,223,223_subtraj_184,34023_30422,34023,30422,Morning,4,1
352,223,223_subtraj_185,30422_42530,30422,42530,Afternoon,23,7
353,223,223_subtraj_188,30421_34023,30421,34023,Afternoon,9,3
354,223,223_subtraj_192,30421_42530,30421,42530,Morning,30,11
355,223,223_subtraj_193,22308_21627,22308,21627,Morning,2,1
356,223,223_subtraj_194,21934_21627,21934,21627,Afternoon,2,1
357,223,223_subtraj_197,30421_42529,30421,42529,Afternoon,12,5
358,223,223_subtraj_198,30421_42530,30421,42530,Early morning,30,10
359,223,223_subtraj_199,30421_42529,30421,42529,Early morning,12,4
360,223,223_subtraj_20,30421_42530,30421,42530,Morning,30,11
361,223,223_subtraj_200,21933_21627,21933,21627,Morning,3,1
362,223,223_subtraj_201,21933_21627,21933,21627,Afternoon,3,1
363,223,223_subtraj_203,30422_34829,30422,34829,Morning,2,1
364,223,223_subtraj_206,30421_34023,30421,34023,Evening,9,2
365,223,223_subtraj_208,38465_30422,38465,30422,Early morning,3,2
366,223,223_subtraj_209,30422_42529,30422,42529,Afternoon,17,4
367,223,223_subtraj_21,30421_42122,30421,42122,Evening,3,2
368,223,223_subtraj_210,21934_21627,21934,21627,Evening,2,1
369,223,223_subtraj_211,22308_21627,22308,21627,Evening,2,1
370,223,223_subtraj_212,30422_42529,30422,42529,Afternoon,17,4
371,223,223_subtraj_214,30421_42122,30421,42122,Evening,3,2
372,223,223_subtraj_23,30421_42530,30421,42530,Morning,30,11
373,223,223_subtraj_24,30422_42122,30422,42122,Afternoon,4,3
374,223,223_subtraj_25,34023_30422,34023,30422,Evening,4,1
375,223,223_subtraj_26,30422_42529,30422,42529,Early morning,17,5
376,223,223_subtraj_27,30421_42123,30421,42123,Morning,2,1
377,223,223_subtraj_3,30422_42529,30422,42529,Early morning,17,5
378,223,223_subtraj_30,30421_42530,30421,42530,Morning,30,11
379,223,223_subtraj_31,30421_42529,30421,42529,Evening,12,3
380,223,223_subtraj_32,30421_42530,30421,42530,Early morning,30,10
381,223,223_subtraj_33,30421_34023,30421,34023,Afternoon,9,3
382,223,223_subtraj_35,30422_42529,30422,42529,Morning,17,4
383,223,223_subtraj_36,42530_30422,42530,30422,Morning,5,3
384,223,223_subtraj_37,30422_42530,30422,42530,Afternoon,23,7
385,223,223_subtraj_38,30421_42530,30421,42530,Evening,30,3
386,223,223_subtraj_39,30422_42530,30422,42530,Early morning,23,9
387,223,223_subtraj_4,30027_42530,30027,42530,Morning,3,2
388,223,223_subtraj_41,30422_42529,30422,42529,Afternoon,17,4
389,223,223_subtraj_43,30422_37655,30422,37655,Evening,3,1
390,223,223_subtraj_45,30421_42530,30421,42530,Morning,30,11
391,223,223_subtraj_48,30422_42530,30422,42530,Afternoon,23,7
392,223,223_subtraj_49,21933_21627,21933,21627,Evening,3,1
393,223,223_subtraj_52,38465_30027,38465,30027,Early morning,2,1
394,223,223_subtraj_53,30421_42530,30421,42530,Afternoon,30,6
395,223,223_subtraj_55,30422_42122,30422,42122,Afternoon,4,3
396,223,223_subtraj_56,30421_42530,30421,42530,Early morning,30,10
397,223,223_subtraj_57,30421_42529,30421,42529,Afternoon,12,5
398,223,223_subtraj_58,30421_42529,30421,42529,Evening,12,3
399,223,223_subtraj_59,36443_30422,36443,30422,Early morning,5,2
400,223,223_subtraj_60,30422_42530,30422,42530,Morning,23,4
401,223,223_subtraj_62,30421_42529,30421,42529,Afternoon,12,5
402,223,223_subtraj_63,36443_30422,36443,30422,Evening,5,2
403,223,223_subtraj_64,30422_42530,30422,42530,Early morning,23,9
404,223,223_subtraj_66,30027_42530,30027,42530,Afternoon,3,1
405,223,223_subtraj_67,36443_30422,36443,30422,Evening,5,2
406,223,223_subtraj_69,35231_42529,35231,42529,Early morning,3,1
407,223,223_subtraj_7,30422_42529,30422,42529,Early morning,17,5
408,223,223_subtraj_70,42530_38871,42530,38871,Afternoon,2,1
409,223,223_subtraj_72,40088_30422,40088,30422,Evening,4,2
410,223,223_subtraj_73,30421_42530,30421,42530,Early morning,30,10
411,223,223_subtraj_74,30421_42122,30421,42122,Morning,3,1
412,223,223_subtraj_75,30422_42530,30422,42530,Afternoon,23,7
413,223,223_subtraj_76,30422_42529,30422,42529,Afternoon,17,4
414,223,223_subtraj_77,30422_42530,30422,42530,Early morning,23,9
415,223,223_subtraj_78,30421_42530,30421,42530,Afternoon,30,6
416,223,223_subtraj_79,42530_30422,42530,30422,Evening,5,2
417,223,223_subtraj_8,40088_30422,40088,30422,Morning,4,1
418,223,223_subtraj_80,30421_42529,30421,42529,Early morning,12,4
419,223,223_subtraj_83,30422_34829,30422,34829,Afternoon,2,1
420,223,223_subtraj_84,35231_42530,35231,42530,Afternoon,2,1
421,223,223_subtraj_85,30422_42530,30422,42530,Morning,23,4
422,223,223_subtraj_86,30421_42530,30421,42530,Afternoon,30,6
423,223,223_subtraj_87,30421_34023,30421,34023,Early morning,9,2
424,223,223_subtraj_88,36443_30422,36443,30422,Morning,5,1
425,223,223_subtraj_89,30422_42530,30422,42530,Afternoon,23,7
426,223,223_subtraj_90,30422_42122,30422,42122,Early morning,4,1
427,223,223_subtraj_92,30421_42529,30421,42529,Early morning,12,4
428,223,223_subtraj_93,35231_42529,35231,42529,Evening,3,1
429,223,223_subtraj_94,42530_30422,42530,30422,Evening,5,2
430,223,223_subtraj_95,30421_34023,30421,34023,Morning,9,2
431,223,223_subtraj_97,30422_42530,30422,42530,Afternoon,23,7
432,223,223_subtraj_98,30422_42529,30422,42529,Morning,17,4
433,223,223_subtraj_99,30422_42530,30422,42530,Early morning,23,9
434,276,276_subtraj_1,75867_74545,75867,74545,Early morning,2,1
435,276,276_subtraj_100,76292_74549,76292,74549,Afternoon,8,4
436,276,276_subtraj_101,77130_74546,77130,74546,Morning,10,3
437,276,276_subtraj_102,76292_74549,76292,74549,Morning,8,2
438,276,276_subtraj_104,76705_74545,76705,74545,Afternoon,9,2
439,276,276_subtraj_105,76705_74544,76705,74544,Morning,11,4
440,276,276_subtraj_106,77130_74545,77130,74545,Evening,11,3
441,276,276_subtraj_107,74972_77129,74972,77129,Early morning,2,1
442,276,276_subtraj_108,74544_77129,74544,77129,Afternoon,14,3
443,276,276_subtraj_109,76704_74545,76704,74545,Evening,7,1
444,276,276_subtraj_11,76292_74549,76292,74549,Early morning,8,1
445,276,276_subtraj_110,74972_77129,74972,77129,Evening,2,1
446,276,276_subtraj_111,76705_74545,76705,74545,Early morning,9,1
447,276,276_subtraj_112,76704_74546,76704,74546,Morning,5,2
448,276,276_subtraj_113,75867_74546,75867,74546,Evening,5,1
449,276,276_subtraj_114,77129_74546,77129,74546,Morning,3,2
450,276,276_subtraj_115,74544_77129,74544,77129,Morning,14,3
451,276,276_subtraj_116,64462_76704,64462,76704,Evening,4,2
452,276,276_subtraj_117,74550_77129,74550,77129,Early morning,2,1
453,276,276_subtraj_118,76292_74546,76292,74546,Early morning,8,1
454,276,276_subtraj_119,76705_74546,76705,74546,Early morning,7,1
455,276,276_subtraj_12,77130_74549,77130,74549,Evening,5,1
456,276,276_subtraj_121,76292_74545,76292,74545,Afternoon,8,1
457,276,276_subtraj_122,74544_77129,74544,77129,Evening,14,3
458,276,276_subtraj_125,76292_74545,76292,74545,Early morning,8,2
459,276,276_subtraj_126,74545_77129,74545,77129,Early morning,4,2
460,276,276_subtraj_127,76292_74549,76292,74549,Evening,8,1
461,276,276_subtraj_129,74544_77129,74544,77129,Evening,14,3
462,276,276_subtraj_130,76292_74544,76292,74544,Evening,5,2
463,276,276_subtraj_131,76705_74544,76705,74544,Morning,11,4
464,276,276_subtraj_132,76705_74546,76705,74546,Morning,7,2
465,276,276_subtraj_135,76292_74544,76292,74544,Afternoon,5,1
466,276,276_subtraj_136,77130_74545,77130,74545,Evening,11,3
467,276,276_subtraj_138,75867_74546,75867,74546,Morning,5,2
468,276,276_subtraj_139,77130_74546,77130,74546,Afternoon,10,4
469,276,276_subtraj_140,76292_74545,76292,74545,Evening,8,2
470,276,276_subtraj_141,74548_77129,74548,77129,Early morning,10,4
471,276,276_subtraj_143,76705_74546,76705,74546,Evening,7,2
472,276,276_subtraj_144,76292_74545,76292,74545,Morning,8,3
473,276,276_subtraj_145,77130_74547,77130,74547,Afternoon,4,1
474,276,276_subtraj_146,74548_77129,74548,77129,Evening,10,1
475,276,276_subtraj_147,76704_74546,76704,74546,Early morning,5,1
476,276,276_subtraj_148,76704_74546,76704,74546,Afternoon,5,2
477,276,276_subtraj_150,74548_77129,74548,77129,Afternoon,10,5
478,276,276_subtraj_152,76705_74549,76705,74549,Evening,2,1
479,276,276_subtraj_153,77130_74546,77130,74546,Evening,10,1
480,276,276_subtraj_154,74544_77129,74544,77129,Morning,14,3
481,276,276_subtraj_155,76292_74546,76292,74546,Evening,8,3
482,276,276_subtraj_156,77130_74546,77130,74546,Morning,10,3
483,276,276_subtraj_157,76292_74545,76292,74545,Evening,8,2
